simulation,subject,group_id,question_id,source_file,source_exam,source_question,answer,answer_source,difficulty,solution_status,shared_context,pages,question_text
simulacro-1,Sociales y Ciudadanas,SOC-social2019-main-37-37,social2019:main:37,cuadernillo-de-preguntas-saber-11-sociales-y-ciudadanas-2019.pdf,,37,B,official,Fácil,enhanced_guided,False,assets/pages/cuadernillo-de-preguntas-saber-11-sociales-y-ciudadanas/p016.jpg,"En 1994, como parte del proceso de paz entre el gobierno israelí y la Organización para la Liberación de Palestina (OLP), se llevaron a cabo los acuerdos de Oslo. La Autoridad Nacional Palestina se creó como un interlocutor válido que representaba los intereses de esta nación. Sin embargo, Palestina no se reconoce como un Estado propiamente dicho porque A. su estatus como observador en las Naciones Unidas le otorga derecho a voz pero no a voto. B. carece del reconocimiento internacional como territorio con fronteras perfectamente definidas. C. en los territorios de Gaza y Cisjordania viven aproximadamente 230.000 colonos israelíes. D. más de la mitad de la población palestina vive en Líbano y Jordania, en calidad de refugiada. 37."
simulacro-1,Sociales y Ciudadanas,SOC-social2019-main-38-38,social2019:main:38,cuadernillo-de-preguntas-saber-11-sociales-y-ciudadanas-2019.pdf,,38,C,official,Media,enhanced_guided,False,assets/pages/cuadernillo-de-preguntas-saber-11-sociales-y-ciudadanas/p016.jpg,"El Consejo Académico de un colegio decidió nombrar como representantes al Consejo Estudiantil a los estudiantes con mejor desempeño académico y de convivencia, en lugar de realizar las elec- ciones ordinarias. De esta decisión se puede afirmar que A. es importante porque estimula a los estudiantes a que estudien y sean mejores compañeros. B. dificulta la disponibilidad de tiempo para el desarrollo normal de las actividades académicas. C. vulnera el derecho de los estudiantes a tener y utilizar mecanismos de participación. D. promueve en los estudiantes la comprensión de la importancia del Consejo Estudiantil. 38."
simulacro-1,Sociales y Ciudadanas,SOC-social2019-main-39-39,social2019:main:39,cuadernillo-de-preguntas-saber-11-sociales-y-ciudadanas-2019.pdf,,39,C,official,Media,enhanced_guided,False,assets/pages/cuadernillo-de-preguntas-saber-11-sociales-y-ciudadanas/p016.jpg,"El gobierno decidió construir una represa que es indispensable para generar electricidad para todo el país. La represa solo puede construirse en un sitio en el que hay un asentamiento indígena. En principio, al hacer las consultas respectivas con esta comunidad, ellos se nega- ban a la construcción de la represa. Sin embargo, después de un largo proceso de conciliación con la comunidad, se acordó la construcción de la represa y que los indígenas se asentaran en otro territorio. Según la Constitución política de Colombia, en esta situación el gobierno A. actuó en contra de los derechos de las comunidades indígenas. B. favoreció a la comunidad indígena en contra del interés general. C. mostró respeto por la comunidad indígena y actuó pensando en el bien común. D. debió hacer una consulta popular para resolver este problema. 39."
simulacro-1,Sociales y Ciudadanas,SOC-social2019-main-40-40,social2019:main:40,cuadernillo-de-preguntas-saber-11-sociales-y-ciudadanas-2019.pdf,,40,B,official,Media,enhanced_guided,False,assets/pages/cuadernillo-de-preguntas-saber-11-sociales-y-ciudadanas/p017.jpg,"Un profesor universitario sostiene que cuando sus estudiantes mujeres responden a una pregunta, se extienden demasiado en la respuesta. Por esa razón, cuando les pregunta a los estudiantes y algunos levantan la mano para responder, hombres y mujeres por igual, el profesor solo les da la palabra a los hombres. De acuerdo con la Constitución, el profesor A. puede hacer esto porque tiene más experiencia que sus estudiantes. B. está actuando de forma incorrecta pues viola el principio de igualdad. C. adopta una actitud que puede ser chocante para algunos pero que no es discriminatoria. D. puede justificar lo que hace siempre y cuando pueda probar que las mujeres de hecho sí hablan demasiado. 40."
simulacro-1,Sociales y Ciudadanas,SOC-social2019-main-41-41,social2019:main:41,cuadernillo-de-preguntas-saber-11-sociales-y-ciudadanas-2019.pdf,,41,C,official,Difícil,enhanced_guided,False,assets/pages/cuadernillo-de-preguntas-saber-11-sociales-y-ciudadanas/p017.jpg,"Una compañía petrolera identificó un yacimiento de petróleo en una zona en la que vive una comunidad indígena para la cual extraer el petróleo significa “robarle la sangre a la madre tierra”, y por ello se opone a la explotación del yacimiento. La compañía invirtió muchos recursos en un proceso de diálogo con los representantes de la comunidad, pero fue imposible llegar a un acuerdo. Ante esto, y después de un análisis detenido de las posiciones, el Estado le negó a la empresa el permiso de explotación. La razón que mejor sustenta esta decisión es que, de acuerdo con la Constitución, el Estado debe A. garantizar el derecho a la igualdad. B. garantizar el derecho a la libre asociación. C. proteger la diversidad étnica y cultural. D. proteger el medio ambiente. 41."
simulacro-1,Sociales y Ciudadanas,SOC-social2019-main-42-42,social2019:main:42,cuadernillo-de-preguntas-saber-11-sociales-y-ciudadanas-2019.pdf,,42,C,official,Difícil,enhanced_guided,False,assets/pages/cuadernillo-de-preguntas-saber-11-sociales-y-ciudadanas/p017.jpg,"17 Prueba de Sociales y Ciudadanas En un periódico de la ciudad han aparecido continuamente titulares como los siguientes: “El alcalde no es capaz de solucionar el problema de criminalidad en la ciudad”, “Al alcalde le queda grande erradicar el crimen de la ciudad” y “La ciudad y la Alcaldía están sometidas a los criminales”. Antes de creer que el alcalde está haciendo mal su trabajo en materia de seguridad, ¿qué debe- rían revisar los ciudadanos principalmente? A. El plan de gobierno para ver si había propuestas en el tema de seguridad. B. Los índices de criminalidad en otras ciudades del país y de los países vecinos. C. Los cambios en los índices de criminalidad desde que el alcalde se posesionó. D. Las declaraciones oficiales del alcalde sobre si lo está haciendo bien o no. 42."
simulacro-1,Sociales y Ciudadanas,SOC-social2019-main-43-43,social2019:main:43,cuadernillo-de-preguntas-saber-11-sociales-y-ciudadanas-2019.pdf,,43,D,official,Fácil,enhanced_guided,False,assets/pages/cuadernillo-de-preguntas-saber-11-sociales-y-ciudadanas/p018.jpg,"El problema del tráfico de drogas ilícitas ha generado que gobernantes, académicos y miembros de la sociedad civil de países productores debatan sobre el asunto con el fin de encontrar solu- ciones. Algunos proponen que, para defender el bien común, se debe legalizar las drogas. ¿Cuál de los siguientes es el argumento más afin con la propuesta de legalización? A. Cada persona debe tener la libertad de decidir si consume o no drogas y, por tanto, su comercialización no debería estar bajo ningún control. B. Los países productores no tienen ninguna responsabilidad en el tráfico de drogas; la responsabilidad recae sobre los países consumidores. C. Quienes consumen drogas no deben ser tratados como delincuentes, sino como adictos que necesitan tratamientos médicos. D. En los países productores la prohibición ha generado problemas sociales más graves que aquellos que se querían evitar con esta medida. 43."
simulacro-1,Sociales y Ciudadanas,SOC-social2019-main-44-44,social2019:main:44,cuadernillo-de-preguntas-saber-11-sociales-y-ciudadanas-2019.pdf,,44,C,official,Fácil,enhanced_guided,False,assets/pages/cuadernillo-de-preguntas-saber-11-sociales-y-ciudadanas/p018.jpg,"La violencia sexual contra las mujeres es un problema mundial. Hace poco tiempo, el jefe de policía de una ciudad muy importante, en un país desarrollado, declaró al respecto: “Para evitar estas situaciones, lo mejor sería que las mujeres dejaran de salir con minifaldas o escotes pro- vocadores a la calle. Así evitarían ser víctimas de acoso o violencia sexual”. ¿Qué intereses está favoreciendo esta declaración? A. Los de las mujeres, porque está aconsejándoles cómo vestir para no ser víctimas. B. Los de los policías, porque su función no es la de manejar casos de acoso. C. Los de los agresores, porque está dándoles una justificación a lo que hacen. D. Los de la ciudad, porque el acoso sexual afecta la percepción de seguridad. 44."
simulacro-1,Sociales y Ciudadanas,SOC-social2019-main-45-45,social2019:main:45,cuadernillo-de-preguntas-saber-11-sociales-y-ciudadanas-2019.pdf,,45,B,official,Difícil,enhanced_guided,False,assets/pages/cuadernillo-de-preguntas-saber-11-sociales-y-ciudadanas/p018.jpg,"Ante los crecientes robos a residencias en algunos sectores de estratos altos de una ciudad, el alcalde está considerando autorizar el cerramiento de grandes sectores residenciales que agrupan varios barrios de la ciudad, para que sean vigilados por seguridad privada y para que solo se permita la entrada a los residentes o a personas autorizadas por estos. A la hora de evaluar la propuesta, ¿qué intereses en conflicto deben ser tenidos en cuenta? A. Los de las empresas de seguridad privada que buscan expandir su negocio, y los de las bandas de ladrones que buscan seguir realizando sus actividades sin obstáculos. B. Los de los residentes que buscan su seguridad, y los de los demás habitantes de la ciudad que dejarían de tener acceso a las vías y otros espacios públicos de los sectores encerrados. C. Los de los residentes que buscan su beneficio particular y los intereses del gobierno local que debe encargarse del bienestar de la comunidad. D. Los de las empresas de seguridad privada que serían contratadas para cuidar los sectores encerrados, y los de la Policía encargada de la seguridad en la ciudad. 45."
simulacro-1,Sociales y Ciudadanas,SOC-social2019-main-46-46,social2019:main:46,cuadernillo-de-preguntas-saber-11-sociales-y-ciudadanas-2019.pdf,,46,A,official,Media,enhanced_guided,False,assets/pages/cuadernillo-de-preguntas-saber-11-sociales-y-ciudadanas/p018.jpg,"La Corte Constitucional falló a favor de un soldado que había interpuesto una tutela al considerar que la institución militar no le respetaba el derecho a la objeción de conciencia, porque su reli- gión le prohíbe el uso de armas y las prácticas militares. El fundamento del fallo es la defensa de la libertad de conciencia del soldado. ¿Cuál de las siguientes acciones es coherente con este fallo? A. Ordenarle al Ejército la entrega de la libreta militar al soldado y su inmediata desvincula- ción de la institución. B. Ordenarle al soldado cumplir su servicio militar obligatorio con todas las responsabilidades asignadas. C. Ordenarle al Ejército que el soldado participe de los entrenamientos y haga solo tareas de oficina. D. Ordenarle al soldado participar únicamente en paradas militares, portando con orgullo la dotación militar. 46."
simulacro-1,Sociales y Ciudadanas,SOC-social2019-main-47-47,social2019:main:47,cuadernillo-de-preguntas-saber-11-sociales-y-ciudadanas-2019.pdf,,47,D,official,Fácil,enhanced_guided,False,assets/pages/cuadernillo-de-preguntas-saber-11-sociales-y-ciudadanas/p019.jpg,"Durante las épocas de lluvias, en muchas zonas rurales de Colombia se inundan escuelas y se in- terrumpen los caminos para llegar a estas. ¿Cuál de las siguientes opciones vulnera más claramente el derecho a la educación? A. Organizar esquemas de transporte para que los estudiantes vayan a clases en escuelas no afectadas por las inundaciones. B. Ajustar el calendario escolar para que no haya clases en las épocas de inundación. C. Dar una parte de las clases a través de la emisora de radio local, para reducir los días en los que tienen que asistir al colegio. D. Trasladar a los niños a escuelas no inundadas dos veces por semana y reducir el número de horas de clases. 47."
simulacro-1,Sociales y Ciudadanas,SOC-social2019-main-48-48,social2019:main:48,cuadernillo-de-preguntas-saber-11-sociales-y-ciudadanas-2019.pdf,,48,C,official,Fácil,enhanced_guided,False,assets/pages/cuadernillo-de-preguntas-saber-11-sociales-y-ciudadanas/p019.jpg,"Pekín y otras partes de China sufren de elevados niveles de contaminación. Debido a la contami- nación en Pekín, algunos días las autoridades cancelan las actividades deportivas en el exterior en colegios y guarderías y recomiendan a niños y ancianos que no salgan a la calle. Aunque se han cerrado centenares de fábricas en la capital y en otros puntos del país, la situación no me- jora. Los expertos consideran que la única solución es que la segunda economía mundial reduzca de forma paulatina su dependencia de las industrias pesadas y apueste por un modelo de energía mixta. Las industrias pesadas, entre ellas los sectores de la construcción y el manufacturero, aportaron el 46 por ciento del Producto Interior Bruto (PIB) en 2012. ""China debería rebajar esta cifra hasta 9 puntos porcentuales entre 2013 y 2030 si quiere cumplir su objetivo de reducción de la contaminación"", señala un experto. Adaptado de: http://www.elpais.com.co/elpais/internacional/noticias/pese-medidas-pekin- y-parte-china-siguen-bajo-elevada-contaminacion. En esta situación, ¿cuáles dimensiones están en conflicto? A. La educativa y la ambiental. B. La cultural y la educativa. C. La económica y la ambiental. D. La cultural y la económica. 48."
simulacro-1,Sociales y Ciudadanas,SOC-social2019-main-49-49,social2019:main:49,cuadernillo-de-preguntas-saber-11-sociales-y-ciudadanas-2019.pdf,,49,D,official,Media,enhanced_guided,False,assets/pages/cuadernillo-de-preguntas-saber-11-sociales-y-ciudadanas/p019.jpg,"19 Prueba de Sociales y Ciudadanas Un estudiante se intoxicó con comida que compró a un vendedor ambulante a la salida del colegio. Por esto, el Consejo Directivo del colegio, con la ayuda de la Policía, logró la expulsión de los vendedores ambulantes del sector. De los siguientes, ¿cuál sería un efecto de la expul- sión de los vendedores? A. El aumento de la inseguridad en las inmediaciones del colegio. B. El aumento de las intoxicaciones alimentarias de los estudiantes en el colegio. C. La disminución del apoyo de la comunidad al Consejo Directivo y a la Policía. D. La disminución de los ingresos de las familias que dependían de esas ventas. 49."
simulacro-1,Sociales y Ciudadanas,SOC-social2022-main-01-01,social2022:main:01,Cuadernillo-SocialesyCiudadanas-11-2022.pdf,,1,C,analytical_high_confidence,Fácil,enhanced_guided,False,assets/pages/cuadernillo-socialesyciudadanas-11-2022/p002.jpg,"La Sentencia C-355 de 2006 de la Corte Constitucional establece tres casos en los que la interrupción del embarazo es legal. Organizaciones feministas proponen la despenalización completa. Con respecto a los mecanismos de representación indirecta del sistema democrático en Colombia, ¿qué podrían hacer para canalizar sus demandas y lograr su objetivo?"
simulacro-1,Sociales y Ciudadanas,EXT-social2021-01-01,social2021:01,06_PRACTICA_SOCIALES.pdf,,1,B,official,Media,enhanced_guided,False,assets/pages/expanded/social2021/p005.jpg,"Pregunta 1 Como argumento a favor del vegetarianismo, una persona afirma que consumir carne es nocivo para los humanos porque el animal, del cual se obtiene esta, sufre en el proceso, y esto produce energías negativas que se transmiten al consumidor y perjudican su salud. Otra persona, igualmente a favor del vegetarianismo, sostiene que el consumo de productos de origen animal es un acto amoral, en la medida en que resulta del abuso e insensibilidad del ser humano ante los demás seres vivos. ¿Cuál de las siguientes afirmaciones sobre la relación entre las opiniones presentadas NO es correcta? Son similares, porque ambas van en contra del consumo de carne. Son complementarias, porque ambas promueven el vegetarianismo cuando argumentan la obligación de proteger a los animales. Son diferentes, porque la primera aboga por la salud del ser humano y la segunda, por el bienestar de los animales. Son disímiles, porque la primera se centra en cómo el animal afecta al ser humano y la segunda, en cómo el ser humano afecta al animal. A. B. C. D."
simulacro-2,Sociales y Ciudadanas,EXT-social2021-02-02,social2021:02,06_PRACTICA_SOCIALES.pdf,,2,A,official,Difícil,enhanced_guided,False,assets/pages/expanded/social2021/p005.jpg,"Saber 11.º 2021 5 Pregunta 2 Los habitantes de un barrio de clase media se oponen a que, en este, se construyan viviendas de interés social. Afirman que las personas de escasos recursos económicos que se beneficiarían con estas viviendas representarían un peligro para la seguridad de los habitantes actuales del barrio. Señalan que las zonas más pobres de la ciudad son también las más inseguras, y argumentan que esto prueba que una persona de escasos recursos tiene una probabilidad más alta de ser un delincuente que una persona acomodada. De los siguientes enunciados, ¿cuál contiene un argumento válido en contra de las afirmaciones de los habitantes del barrio de clase media? Quienes ejercen la delincuencia en una zona pobre de la ciudad pueden no ser habitantes de esa zona. Entre los delincuentes nunca hay personas de escasos recursos, pues todos son adinerados precisamente gracias a sus actividades delictivas. Los delincuentes que habitan en las zonas más pobres de la ciudad dejarían de violar la ley, si contaran con mejores condiciones de vida. Hay casos en que la pobreza y la falta de oportunidades llevan a una persona, en un momento de desesperación, a cometer un delito. A. B. C. D."
simulacro-2,Sociales y Ciudadanas,EXT-social2021-03-03,social2021:03,06_PRACTICA_SOCIALES.pdf,,3,D,official,Media,enhanced_guided,False,assets/pages/expanded/social2021/p006.jpg,"Pregunta 3 Un padre de familia no está de acuerdo con la participación de profesores homosexuales en la educación de sus hijos. Al respecto, el rector del colegio argumenta: “Las personas con inclinaciones homosexuales, como todas las personas, merecen ser amadas. Además, en todos los países hay población homosexual, y las preferencias sexuales son el resultado de una compleja interacción de la biología con el medio ambiente. Yo creo que los homosexuales pueden enseñar, siempre y cuando controlen su comportamiento en clase y no afecten la orientación sexual de los estudiantes”. ¿Cuál de los siguientes enunciados del rector contiene un prejuicio cuestionable? En todos los países hay población homosexual. Las personas con inclinaciones homosexuales, como todas las personas, merecen ser amadas. Las preferencias sexuales son el resultado de una compleja interacción de la biología con el medio ambiente. Los homosexuales pueden enseñar, siempre y cuando controlen su comportamiento en clase y no afecte la orientación sexual de los estudiantes. A. B. C. D."
simulacro-2,Sociales y Ciudadanas,EXT-social2021-04-04,social2021:04,06_PRACTICA_SOCIALES.pdf,,4,B,official,Fácil,enhanced_guided,False,assets/pages/expanded/social2021/p006.jpg,"Saber 11.º 2021 6 Pregunta 4 Los siguientes magnicidios tuvieron incidencia en la historia política de Colombia durante el siglo XX: 1. Asesinato de Luis Carlos Galán. 2. Asesinato de Jorge Eliécer Gaitán. 3. Asesinato de Rafael Uribe Uribe. 4. Asesinato de Álvaro Gómez Hurtado. ¿Cuál es el orden cronológico de estos hechos? 2, 3, 1 y 4. 3, 2, 1 y 4. 3, 1, 2 y 4. 4, 3, 2 y 1. A. B. C. D."
simulacro-2,Sociales y Ciudadanas,EXT-social2021-05-05,social2021:05,06_PRACTICA_SOCIALES.pdf,,5,C,official,Media,enhanced_guided,False,assets/pages/expanded/social2021/p007.jpg,"Pregunta 5 En Colombia se debate sobre la posibilidad de legalizar el tráfico y consumo de drogas ilicitas, para contrarrestar los efectos económicos y sociales del narcotráfico. Algunos sectores sociales plantean que esta alternativa es indeseable y proponen, en cambio, fortalecer los procesos de sensibilización entre los consumidores sobre los riesgos de salud asociados al consumo de drogas. En contraste, otros sectores sociales proponen endurecer las penas para los productores y expendedores de drogas, así como para aquellos consumidores que porten más de la dosis legalmente permitida. ¿Son similares las dos posiciones frente a la legalización de las drogas? No, porque una está a favor de la legalización y la otra a favor del endurecimiento de las sanciones legales. Sí, porque ambas consideran que la regulación legal del consumo tiene un efecto directo sobre el narcotráfico. No, porque una plantea que la lucha contra el narcotráfico debe ser por la vía de la represión y la otra por la vía de la prevención del consumo. Sí, porque ambas están en contra de la legalización y se enfocan en la protección de los consumidores de drogas. A. B. C. D."
simulacro-2,Sociales y Ciudadanas,EXT-social2021-06-06,social2021:06,06_PRACTICA_SOCIALES.pdf,,6,C,official,Fácil,enhanced_guided,False,assets/pages/expanded/social2021/p007.jpg,"Saber 11.º 2021 7 Pregunta 6 La asamblea de propietarios de un edificio de la ciudad estudia la posibilidad de ampliar el horario para las reuniones privadas que se realizan en el salón comunal. Los propietarios de los pisos altos están de acuerdo en que se amplíe el horario hasta la 1:00 a.m. y mencionan que es la hora ideal para finalizar las reuniones; los propietarios del primer piso (lugar donde se encuentra el salón comunal) están en desacuerdo con el horario, ya que son ellos quienes se afectan por el ruido ocasionado por este tipo de reuniones a avanzadas horas de la noche. Después de que los propietarios exponen sus intereses, se realiza una votación y se decide que se ampliará el uso del salón hasta la medianoche. ¿Esta solución se ajusta a los intereses de todos los vecinos? No, porque los habitantes de los pisos más altos no pueden aprovechar las fiestas que se hagan en el salón comunal. Sí, porque debido a que la propuesta se aprobó todos los vecinos están llamados a tener los mismos intereses. No, porque el ruido de las fiestas afecta más a los propietarios del primer piso cercanos al salón comunal. Sí, porque todos los propietarios tuvieron derecho a exponer sus ideas y a votar según sus intereses. A. B. C. D."
simulacro-2,Sociales y Ciudadanas,EXT-social2021-07-07,social2021:07,06_PRACTICA_SOCIALES.pdf,,7,B,official,Media,enhanced_guided,False,assets/pages/expanded/social2021/p008.jpg,"Pregunta 7 Se ha generado un conflicto entre una empresa constructora y unas organizaciones ambientalistas en torno al desarrollo de un proyecto de apartamentos sobre un humedal. Por un lado, los ambientalistas afirman que cualquier construcción pone en riesgo todo el ecosistema del humedal. La constructora, por su parte, argumenta que el humedal no se afectará y que, por el contrario, el proyecto busca integrar el medio ambiente a sus zonas comunes. Para resolver el conflicto entre la constructora y los ambientalistas, se plantea que la constructora modifique sus planos para reducir el impacto sobre el humedal y salvar así algunos animales y árboles. ¿Cómo se ajusta esta solución a los intereses de la constructora y de los ambientalistas? La solución beneficia a ambas partes, pues busca reducir gradualmente el daño ambiental y garantizar el negocio de la constructora. La solución beneficia solamente a una de las partes en detrimento del medio ambiente y del ecosistema de humedal. La solución beneficia a los ambientalistas, pues defiende sus intereses, y perjudica el negocio de la constructora. La solución no beneficia a ninguna de las partes, porque el humedal será destruido y la constructora no podrá realizar su proyecto de construcción de apartamentos. A. B. C. D."
simulacro-2,Sociales y Ciudadanas,EXT-social2021-08-08,social2021:08,06_PRACTICA_SOCIALES.pdf,,8,C,official,Fácil,enhanced_guided,False,assets/pages/expanded/social2021/p008.jpg,Saber 11.º 2021 8 Pregunta 8 ¿Cuál de los siguientes mecanismos puede ser usado para modificar la Constitución Política de Colombia? Una consulta popular. Un plebiscito. Un referendo. Un cabildo abierto. A. B. C. D.
simulacro-2,Sociales y Ciudadanas,EXT-social2021-09-09,social2021:09,06_PRACTICA_SOCIALES.pdf,,9,C,official,Media,enhanced_guided,False,assets/pages/expanded/social2021/p009.jpg,"Pregunta 9 Un estudio realizado por la Organización de las Naciones Unidas (ONU) sostiene que América Latina es la región más urbanizada del mundo. Aunque esto aumenta las oportunidades laborales y mejora las condiciones de vida de muchas personas, su costo económico, social y ambiental es demasiado alto, ya que han proliferado —y seguirán aumentando— barrios pobres y desiguales que expanden el casco urbano e invaden zonas rurales. Para atender este problema, el estudio plantea tres propuestas. La primera es densificar las ciudades; así, en lugar de expandirse hacia zonas rurales, donde se producen los alimentos, se aumenta la vivienda vertical (edificios). La segunda solución es acelerar las reformas urbanas para legalizar los barrios de invasión, ofreciéndoles a quienes habitan allí acceso a servicios públicos y títulos de propiedad. La tercera alternativa es aumentar la oferta de transporte público, lo cual ayudaría a facilitar la movilidad desde la periferia hacia los centros urbanos. Tomado y adaptado de: Redacción BBC Mundo, “América Latina más urbanizada y más desigual”, en BBC Mundo, agosto de 2012. ¿Qué tipo de relación se puede establecer entre las propuestas de solución al problema de la urbanización en América Latina? Complementariedad, pues todas las soluciones priorizan el desarrollo económico de los centros urbanos. Compatibilidad, pues todas las soluciones se enfocan hacia la recuperación de las zonas de producción rural. Complementariedad, pues todas las soluciones se enfocan hacia la mitigación de los costos sociales y económicos de la expansión urbana. Compatibilidad, pues todas las soluciones priorizan el mejoramiento de la calidad de vida de los habitantes provenientes de zonas rurales. A. B. C. D."
simulacro-2,Sociales y Ciudadanas,EXT-social2021-10-10,social2021:10,06_PRACTICA_SOCIALES.pdf,,10,A,official,Media,enhanced_guided,False,assets/pages/expanded/social2021/p009.jpg,"Saber 11.º 2021 9 Un presidente de Colombia está finalizando su periodo presidencial, y debido a la alta popularidad de la que goza decide proponer la inclusión de la reelección presidencial indefinida dentro de la Constitución. Para tal fin, quiere convocar un referendo. ¿El presidente puede hacer esto? Pregunta 10 Sí, porque los referendos permiten reformar la Constitución. No, porque la Constitución no puede reformarla el Ejecutivo; solo a través de una Asamblea Constituyente. Sí, porque el presidente puede modificar la Constitución por su cuenta, sin acudir al poder legislativo. No, porque los referendos no permiten reformar la Constitución. A. B. C. D."
simulacro-2,Sociales y Ciudadanas,EXT-social2021-11-11,social2021:11,06_PRACTICA_SOCIALES.pdf,,11,C,official,Media,enhanced_guided,False,assets/pages/expanded/social2021/p010.jpg,"Un ciudadano se encontraba inconforme con el actual sistema de salud en Colombia y quería promover una reforma a la Ley 100 de 1993 (Ley de Seguridad Social) para introducir mejoras en esta materia. Para ello, presentó una propuesta ante el Congreso de la República a través de una “iniciativa popular”, a fin de modificar varios artículos de la mencionada ley. ¿Es legalmente viable el procedimiento realizado por el ciudadano? Pregunta 11 No, porque la Constitución Política de Colombia establece que un ciudadano no tiene la facultad por sí solo para introducir propuestas de reforma a las leyes colombianas. Sí, porque la Constitución Política de Colombia establece que se requiere un ciudadano para proponer una iniciativa popular que reforme una ley. No, porque la Constitución Política de Colombia establece que se requiere el 5 % del censo electoral para presentar una iniciativa popular que reforme una ley. Sí, porque la Constitución Política de Colombia establece que se requiere el 5 % del apoyo de los congresistas para que la iniciativa popular se apruebe. A. B. C. D."
simulacro-2,Sociales y Ciudadanas,EXT-social2021-12-12,social2021:12,06_PRACTICA_SOCIALES.pdf,,12,C,official,Media,enhanced_guided,False,assets/pages/expanded/social2021/p010.jpg,"Saber 11.º 2021 10 El alcalde de un municipio, su abogado asesor y el que es considerado el mayor contratista de la región compraron, por $244 millones, 129.881 m2 de tierra en dos veredas de ese municipio. Gracias a unos $4.700 millones de recursos nacionales y municipales que el mandatario destinó a rieles, pavimentos e iluminación de vías, el precio de ese pedazo de tierra comprado puede superar hoy los $12.000 millones. La situación ha sido conocida por diferentes personas quienes denunciaron que después de comprar esas propiedades, el alcalde incluyó dentro del Plan Básico de Ordenamiento Territorial (PBOT) del municipio, inversiones en vías e iluminación que no estaban en el Plan de Desarrollo que fue presentado al inicio del mandato, pero que sí favorecían la valorización de esos predios rurales. Consultado sobre esa denuncia, el alcalde reconoció que los beneficios no son solo para él y sus allegados, sino para toda la comunidad. Tomado y adaptado de: www.elcolombiano.com. De acuerdo con el texto anterior, ¿cuál de las siguientes afirmaciones explica las denuncias contra el alcalde? Pregunta 12 Los denunciantes no obtuvieron beneficio de las obras desarrolladas en el PBOT. Los denunciantes creen que el alcalde no ha hecho obras que beneficien al municipio. Los denunciantes tienen evidencias para afirmar que el alcalde abusó de su poder. Los denunciantes no quieren que el alcalde invierta en las zonas rurales del municipio. A. B. C. D."
simulacro-2,Sociales y Ciudadanas,EXT-social2021-13-13,social2021:13,06_PRACTICA_SOCIALES.pdf,,13,C,official,Media,enhanced_guided,False,assets/pages/expanded/social2021/p011.jpg,"El estado de excepción es una medida temporal consignada en la Constitución Política de Colombia, a la cual el presidente puede acudir cuando algún hecho amenaza la estabilidad del Estado. En caso de grave perturbación del orden público, el presidente tendrá la facultad de, por ejemplo, restringir la celebración de reuniones y manifestaciones públicas; ordenar la aprehensión preventiva de personas; modificar el presupuesto; aumentar y reducir penas; modificar el procedimiento penal y decretar leyes para atender el problema, las cuales serán evaluadas por la Corte Constitucional. A partir de la anterior definición, ¿es posible que durante el estado de excepción se altere la distribución del poder público? Pregunta 13 Sí, porque es imposible modificar el presupuesto del país, ya que los recursos públicos se adjudican previamente. No, porque la Rama Ejecutiva debe ser la única encargada de restringir las manifestaciones públicas y los desórdenes causados por estas. Sí, porque la Rama Judicial debe ser la única encargada de ordenar el arresto de personas por medio de una orden judicial. Sí, porque el presidente podría proponer leyes cuando, de manera ordinaria, la Rama Legislativa es la única que puede hacer esto. A. B. C. D."
simulacro-2,Sociales y Ciudadanas,EXT-social2021-14-14,social2021:14,06_PRACTICA_SOCIALES.pdf,,14,D,official,Difícil,enhanced_guided,False,assets/pages/expanded/social2021/p011.jpg,"Saber 11.º 2021 11 En Colombia, las ramas del poder público pueden ejercer control político entre sí para garantizar el equilibrio de poderes y evitar abusos. Una de estas ramas cuenta con dos mecanismos: la citación a un debate de control político y la moción de censura. La citación a un debate de control político permite indagar sobre las acciones u omisiones de los funcionarios del Estado, así como obtener información relevante de su gestión y del cumplimiento de sus labores. Por otro lado, la moción de censura es un mecanismo a través del cual se reprocha la actuación de uno o varios ministros, dando lugar a la separación de su cargo. Tomado y adaptado de: www.congresovisible.org. De acuerdo con la Constitución Política de Colombia, ¿cuál de las ramas del poder puede ejercer control político a través de citaciones y mociones de censura? Pregunta 14 La Rama Electoral. La Rama Ejecutiva. La Rama Judicial. La Rama Legislativa. A. B. C. D."
